Time,Tag,Code,Log
1680752254,GNSS,0,
1680752256,GNSS,0,
1680752258,GNSS,0,
1680752260,GNSS,0,"$GNRMC,033732.000,A,2649.289532,N,07551.403220,E,0.00,296.47,060423,,,D,V*0B"
1680752262,GNSS,0,
1680752264,GNSS,0,"$GNRMC,033733.000,A,2649.289532,N,07551.403220,E,0.00,296.47,060423,,,D"
1680752266,GNSS,0,
1680752268,GNSS,0,
1680752270,GNSS,0,"$GNRMC,033734.000,A,2649.288758,N,07551.403380,E,0.00,296.47,060423,,,D,V*09"
1680752272,GNSS,0,
1680752274,GNSS,0,
1680752276,GNSS,0,
1680752278,GNSS,0,"$GNRMC,033750.000,A,2649.286979,N,07551.404599,E,0.00,296.47,060423,,,D,V*01"
1680752280,GNSS,0,
1680752282,GNSS,0,"$GNRMC,033751.000,A,2649.287079,N,07551.404934,E,0.00,296.47,"
1680752284,GNSS,0,
1680752286,GNSS,0,
1680752288,GNSS,0,"$GNRMC,033752.000,A,2649.286806,N,07551.405014,E,0.00,296.47,060423,,,D,V*0B"
1680752290,GNSS,0,
1680752292,GNSS,0,
1680752294,GNSS,0,
1680752296,GNSS,0,"$GNRMC,033808.000,A,2649.285873,N,07551.404664,E,0.00,296.47,060423,,,D,V*0A"
1680752298,GNSS,0,
1680752300,GNSS,0,"$GNRMC,033809.000,A,2649.286053,N,07551.404472,E,0."
1680752302,GNSS,0,
1680752304,GNSS,0,
1680752306,GNSS,0,"$GNRMC,033810.000,A,2649.286019,N,07551.404280,E,0.00,296.47,060423,,,D,V*0A"
1680752308,GNSS,0,
1680752310,GNSS,0,
1680752312,GNSS,0,
1680752314,GNSS,0,"$GNRMC,033826.000,A,2649.288582,N,07551.401635,E,0.00,296.47,060423,,,D,V*09"
1680752316,GNSS,0,
1680752318,GNSS,0,"$GNRMC,033827.000,A,2649.288850,N,07551.401558,E,0.00,296.47,060423,,"
1680752320,GNSS,0,
1680752322,GNSS,0,
1680752324,GNSS,0,"$GNRMC,033828.000,A,2649.289165,N,07551.401408,E,0.00,296.47,060423,,,D,V*07"
1680752326,GNSS,0,
1680752328,GNSS,0,
1680752330,GNSS,0,
1680752332,GNSS,0,"$GNRMC,033844.000,A,2649.290029,N,07551.403509,E,0.00,296.47,060423,,,D,V*0E"
1680752334,GNSS,0,
1680752336,GNSS,0,"$GNRMC,033845.000,A,2649.290234,N,07551.403359,E,0.00,296.47,060423,,"
1680752338,GNSS,0,
1680752340,GNSS,0,
1680752342,GNSS,0,"$GNRMC,033846.000,A,2649.289701,N,07551.403239,E,0.00,296.47,060423,,,D,V*0D"
1680752344,GNSS,0,
1680752346,GNSS,0,
1680752348,GNSS,0,
1680752350,GNSS,0,"$GNRMC,033902.000,A,2649.289761,N,07551.403959,E,0.00,296.47,060423,,,D,V*07"
1680752352,GNSS,0,
1680752354,GNSS,0,"$GNRMC,033903.000,A,2649.289904,N,07551.403555,E,0.00,296.47,060423,,,D"
1680752356,GNSS,0,
1680752358,GNSS,0,
1680752360,GNSS,0,"$GNRMC,033904.000,A,2649.290197,N,07551.403362,E,0.00,296.47,060423,,,D,V*04"
1680752362,GNSS,0,
1680752364,GNSS,0,
1680752366,GNSS,0,
1680752368,GNSS,0,"$GNRMC,033920.000,A,2649.291970,N,07551.401221,E,0.00,296.47,060423,,,D,V*06"
1680752370,GNSS,0,
1680752372,GNSS,0,"$GNRMC,033921.000,A,2649.292087,N,07551.400814,E,0.00,296.47,060423,,,D"
1680752374,GNSS,0,
1680752376,GNSS,0,
1680752378,GNSS,0,"$GNRMC,033922.000,A,2649.292140,N,07551.401239,E,0.00,296.47,060423,,,D,V*05"
1680752380,GNSS,0,
1680752382,GNSS,0,
1680752384,GNSS,0,
1680752386,GNSS,0,"$GNRMC,033938.000,A,2649.291152,N,07551.403683,E,0.00,296.47,060423,,,D,V*09"
1680752388,GNSS,0,
1680752390,GNSS,0,"$GNRMC,033939.000,A,2649.291310,N,07551.404063,E,0.00,296.47,060423,,,D,V*0"
1680752392,GNSS,0,
1680752394,GNSS,0,
1680752396,GNSS,0,"$GNRMC,033940.000,A,2649.291333,N,07551.404340,E,0.00,296.47,060423,,,D,V*0E"
1680752398,GNSS,0,
1680752400,GNSS,0,
1680752402,GNSS,0,
1680752404,GNSS,0,"$GNRMC,033956.000,A,2649.291496,N,07551.404251,E,0.00,296.47,060423,,,D,V*00"
1680752406,GNSS,0,
1680752408,GNSS,0,"$GNRMC,033957.000,A,2649.291496,N,07551.404251,E,0.00,296.47,060423,,,D"
1680752410,GNSS,0,
1680752412,GNSS,0,
1680752414,GNSS,0,"$GNRMC,033958.000,A,2649.291496,N,07551.404251,E,0.00,296.47,060423,,,D,V*0E"
1680752416,GNSS,0,
1680752418,GNSS,0,
1680752420,GNSS,0,
1680752422,GNSS,0,"$GNRMC,034014.000,A,2649.291038,N,07551.401736,E,0.00,296.47,060423,,,D,V*09"
1680752424,GNSS,0,
1680752426,GNSS,0,"$GNRMC,034015.000,A,2649.290861,N,07551.401806,E,0.00,296.47,060423"
1680752428,GNSS,0,
1680752430,GNSS,0,
1680752432,GNSS,0,"$GNRMC,034016.000,A,2649.290547,N,07551.401891,E,0.00,296.47,060423,,,D,V*05"
1680752434,GNSS,0,
1680752436,GNSS,0,
1680752438,GNSS,0,
1680752440,GNSS,0,"$GNRMC,034032.000,A,2649.287679,N,07551.403588,E,0.00,296.47,060423,,,D,V*0C"
1680752442,GNSS,0,
1680752444,GNSS,0,"$GNRMC,034033.000,A,2649.287496,N,07551.403924,E,0."
1680752446,GNSS,0,
1680752448,GNSS,0,
1680752450,GNSS,0,"$GNRMC,034034.000,A,2649.287576,N,07551.404312,E,0.00,296.47,060423,,,D,V*04"
1680752452,GNSS,0,
1680752454,GNSS,0,
1680752456,GNSS,0,
1680752458,GNSS,0,"$GNRMC,034050.000,A,2649.287557,N,07551.403058,E,0.00,296.47,060423,,,D,V*0F"
1680752460,GNSS,0,
1680752462,GNSS,0,"$GNRMC,034051.000,A,2649.287481,N,07551.402949,E,0.00,296"
1680752464,GNSS,0,
1680752466,GNSS,0,
1680752468,GNSS,0,"$GNRMC,034052.000,A,2649.287317,N,07551.402977,E,0.00,296.47,060423,,,D,V*0A"
1680752470,GNSS,0,
1680752472,GNSS,0,
1680752474,GNSS,0,
1680752476,GNSS,0,"$GNRMC,034108.000,A,2649.288332,N,07551.404175,E,0.00,296.47,060423,,,D,V*00"
1680752478,GNSS,0,
1680752480,GNSS,0,"$GNRMC,034109.000,A,2649.288332,N,07551.404175,E,0.00,296.47,060423"
1680752482,GNSS,0,
1680752484,GNSS,0,
1680752486,GNSS,0,"$GNRMC,034110.000,A,2649.288332,N,07551.404175,E,0.00,296.47,060423,,,D,V*09"
1680752488,GNSS,0,
1680752490,GNSS,0,
1680752492,GNSS,0,
1680752494,GNSS,0,"$GNRMC,034126.000,A,2649.288331,N,07551.402769,E,0.00,296.47,060423,,,D,V*02"
1680752496,GNSS,0,
1680752498,GNSS,0,"$GNRMC,034127.000,A,2649.288533,N,07551.402481,E,0.0"
1680752500,GNSS,0,
1680752502,GNSS,0,
1680752504,GNSS,0,"$GNRMC,034128.000,A,2649.288512,N,07551.402271,E,0.00,296.47,060423,,,D,V*07"
1680752506,GNSS,0,
1680752508,GNSS,0,
1680752510,GNSS,0,
1680752512,GNSS,0,"$GNRMC,034144.000"
1680752514,GNSS,0,
1680752516,GNSS,0,
1680752518,GNSS,0,"$GNRMC,034145.000,A,2649.289196,N,07551.402372,E,0.00,296.47,060423,,,"
1680752520,GNSS,0,
1680752522,GNSS,0,
1680752524,GNSS,0,"$GNRMC,034146.000,A,2649.289431,N,07551.401982,E,0.00,296.47,060423,,,D,V*0A"
1680752526,GNSS,0,
1680752528,GNSS,0,"$GNRMC,034201.000,A,2649.288878,N,07551.403176,E,0.00,296.47,060423,,,D,V*0B"
1680752530,GNSS,0,
1680752532,GNSS,0,"$GNRMC,034202.000,A,2649.289147,N,0"
1680752534,GNSS,0,
1680752536,GNSS,0,
1680752538,GNSS,0,"$GNRMC,034203.000,A,2649.289067,N,07551.404307,E,0.00,296.47,060423,,,D,V*0D"
1680752540,GNSS,0,
1680752542,GNSS,0,
1680752544,GNSS,0,"$GNRMC,034204.000,A,2649.289095,N,07551.404704,E,0.00,296.47,060423,,,D,V*00"
1680752546,GNSS,0,"$GNRMC,03421"
1680752548,GNSS,0,
1680752550,GNSS,0,
1680752552,GNSS,0,"$GNRMC,034220.000,A,2649.291169,N,07551.406913,E,0.00,296.47,060423,,"
1680752554,GNSS,0,
1680752556,GNSS,0,
1680752558,GNSS,0,"$GNRMC,034221.000,A,2649.291031,N,07551.407171,E,0.00,296.47,060423,,,D,V*07"
1680752560,GNSS,0,
1680752562,GNSS,0,
1680752564,GNSS,0,
1680752566,GNSS,0,"$GNRMC,034237.000,A,2649.291138,N,07551.407854,E,0.00,296.47,0"
1680752568,GNSS,0,
1680752570,GNSS,0,
1680752572,GNSS,0,"$GNRMC,034238.000,A,2649.291138,N,07551.407854,E,0.00,296.47,060423,,,D,V*09"
1680752574,GNSS,0,
1680752576,GNSS,0,
1680752578,GNSS,0,"$GNRMC,034239.000,A,2649.291138,N,07551.407854,E,0.00,296.47,060423,,,D,V*08"
1680752580,GNSS,0,
1680752582,GNSS,0,"$GNRMC,034254.000,A,2649.290043,N,07551.407817,E,0.00,296.47,060423,,,D,V*08"
1680752584,GNSS,0,
1680752586,GNSS,0,"$GNRMC,034255.000,A,2649.290316,N,07551.407514,E,0.00,296.47,060423"
1680752588,GNSS,0,
1680752590,GNSS,0,
1680752592,GNSS,0,"$GNRMC,034256.000,A,2649.290266,N,07551.407464,E,0.00,296.47,060423,,,D,V*07"
1680752594,GNSS,0,
1680752596,GNSS,0,
1680752598,GNSS,0,
1680752600,GNSS,0,"$GNRMC,034312.000,A,2649.290939,N,07551.407786,E,0.00,296.47,060423,,,D,V*08"
1680752602,GNSS,0,
1680752604,GNSS,0,"$GNRMC,034313.000,A,2649.290644,N,07551.407879,E,0.00,296.47,060423,,,D"
1680752606,GNSS,0,
1680752608,GNSS,0,
1680752610,GNSS,0,"$GNRMC,034314.000,A,2649.290644,N,07551.407879,E,0.00,296.47,060423,,,D,V*04"
1680752612,GNSS,0,
1680752614,GNSS,0,
1680752616,GNSS,0,
1680752618,GNSS,0,"$GNRMC,034330.000,A,2649.292529,N,07551.403244,E,0.00,296.47,060423,,,D,V*08"
1680752620,GNSS,0,
1680752622,GNSS,0,"$GNRMC,034331.000,A,2649.292529,N,07551.403244,E,0.00,296.47,060423,,,D,V"
1680752624,GNSS,0,
1680752626,GNSS,0,
1680752628,GNSS,0,"$GNRMC,034332.000,A,2649.292529,N,07551.403244,E,0.00,296.47,060423,,,D,V*0A"
1680752630,GNSS,0,
1680752632,GNSS,0,
1680752634,GNSS,0,
1680752636,GNSS,0,"$GNRMC,034348.000,A,2649.293525,N,07551.402377,E,0.00,296.47,060423,,,D,V*0A"
1680752638,GNSS,0,
1680752640,GNSS,0,"$GNRMC,034349.000,A,2649.293242,N,07551.402940,E,0.00,296.47,060423,,,D,V*03"
1680752642,GNSS,0,
1680752644,GNSS,0,
1680752646,GNSS,0,"$GNRMC,034350.000,A,2649.293257,N,07551.402995,E,0.00,296.47,060423,,,D,V*07"
1680752648,GNSS,0,
1680752650,GNSS,0,
1680752652,GNSS,0,
1680752654,GNSS,0,"$GNRMC,034406.000,A,2649.292799,N,07551.403162,E,0.00,296.47,060423,,,D,V*04"
1680752656,GNSS,0,
1680752658,GNSS,0,"$GNRMC,034407.000,A,2649.292799,N,07551.403162,E,0.00,296.47,060423,,,D,V"
1680752660,GNSS,0,
1680752662,GNSS,0,
1680752664,GNSS,0,"$GNRMC,034408.000,A,2649.291657,N,07551.403843,E,0.00,296.47,060423,,,D,V*00"
1680752666,GNSS,0,
1680752668,GNSS,0,
1680752670,GNSS,0,
1680752672,GNSS,0,"$GNRMC,034424.000,A,2649.291547,N,07551.405861,E,0.00,296.47,060423,,,D,V*0A"
1680752674,GNSS,0,
1680752676,GNSS,0,"$GNRMC,034425.000,A,2649.290988,N,07551.406496,E,0.00,296.47,060423,,"
1680752678,GNSS,0,
1680752680,GNSS,0,
1680752682,GNSS,0,"$GNRMC,034426.000,A,2649.291012,N,07551.406415,E,0.00,296.47,060423,,,D,V*01"
1680752684,GNSS,0,
1680752686,GNSS,0,
1680752688,GNSS,0,
1680752690,GNSS,0,"$GNRMC,034442.000,A,2649.288692,N,07551.405136,E,0.00,296.47,060423,,,D,V*02"
1680752692,GNSS,0,
1680752694,GNSS,0,"$GNRMC,034443.000,A,2649.288692,N,07551.405136,E,0.00,296.47,060423"
1680752696,GNSS,0,
1680752698,GNSS,0,
1680752700,GNSS,0,"$GNRMC,034444.000,A,2649.289179,N,07551.405216,E,0.00,296.47,060423,,,D,V*06"
1680752702,GNSS,0,
1680752704,GNSS,0,
1680752706,GNSS,0,
1680752708,GNSS,0,"$GNRMC,034500.000,A,2649.289814,N,07551.410459,E,0.00,296.47,060423,,,D,V*0C"
1680752710,GNSS,0,
1680752712,GNSS,0,"$GNRMC,034501.000,A,2649.290058,N,07551.409299,E,0.00,296.47,060423,,"
1680752715,GNSS,0,
1680752717,GNSS,0,
1680752719,GNSS,0,"$GNRMC,034502.000,A,2649.290103,N,07551.409481,E,0.00,296.47,060423,,,D,V*04"
1680752721,GNSS,0,
1680752723,GNSS,0,
1680752725,GNSS,0,"$GNRMC,034518.000,A,2649.293677,N,07551"
1680752727,GNSS,0,
1680752729,GNSS,0,
1680752731,GNSS,0,"$GNRMC,034519.000,A,2649.293700,N,07551.410845,E,0.00,296.47,060423,,,D,V*04"
1680752733,GNSS,0,
1680752735,GNSS,0,
1680752737,GNSS,0,"$GNRMC,034520.000,A,2649.293885,N,07551.410702,E,0.00,296.47,060423,,,D,V*00"
1680752739,GNSS,0,
1680752741,GNSS,0,
1680752743,GNSS,0,
1680752745,GNSS,0,
1680752747,GNSS,0,
1680752749,GNSS,0,"$GNRMC,034537.000,A,2649.294186,N,07551.411371,E,0.00,296.47,0604"
1680752751,GNSS,0,
1680752753,GNSS,0,
1680752755,GNSS,0,"$GNRMC,034538.000,A,2649.294186,N,07551.411371,E,0.00,296.47,060423,,,D,V*05"
1680752757,GNSS,0,
1680752759,GNSS,0,
1680752761,GNSS,0,
1680752763,GNSS,0,"$GNRMC,034554.000,A,2649.289964,N,07551.406104,E,0.00,296.47,060423,,,D,V*01"
1680752765,GNSS,0,
1680752767,GNSS,0,"$GNRMC,034555.000,A,2649.29"
1680752769,GNSS,0,
1680752771,GNSS,0,
1680752773,GNSS,0,"$GNRMC,034556.000,A,2649.289888,N,07551.405010,E,0.00,296.47,060423,,,D,V*07"
1680752775,GNSS,0,
1680752777,GNSS,0,
1680752779,GNSS,0,
1680752781,GNSS,0,"$GNRMC,034612.000,A,2649.289425,N,07551.405409,E,0.00,296.47,060423,,,D,V*03"
1680752783,GNSS,0,
1680752785,GNSS,0,
1680752787,GNSS,0,"$GNRMC,034613.000,A,2649.289524,N,07551.405707,E,0.00,296.47,060423,,,D,V*0F"
1680752789,GNSS,0,
1680752791,GNSS,0,"$GNRMC,034614.000,A,2649.289673,N,07551.405711,E,0.00,296"
1680752793,GNSS,0,
1680752795,GNSS,0,
1680752797,GNSS,0,
1680752799,GNSS,0,"$GNRMC,034630.000,A,2649.290506,N,07551.403538,E,0.00,296.47,060423,,,D,V*0E"
1680752801,GNSS,0,
1680752803,GNSS,0,"$GNRMC,0346"
1680752805,GNSS,0,
1680752807,GNSS,0,
1680752809,GNSS,0,"$GNRMC,034632.000,A,2649.290742,N,07551.403604,E,0.00,296.47,060423,,,D,V*02"
1680752811,GNSS,0,
1680752813,GNSS,0,
1680752815,GNSS,0,
1680752817,GNSS,0,"$GNRMC,034648.000,A,2649.290742,N,07551.403604,E,0.00,296.47,060423,,,D,V*0F"
1680752819,GNSS,0,
1680752821,GNSS,0,"$GNRMC,034649.000,A,2649.291064,N,07551.40343"
1680752823,GNSS,0,
1680752825,GNSS,0,
1680752827,GNSS,0,"$GNRMC,034650.000,A,2649.290851,N,07551.403380,E,0.00,296.47,060423,,,D,V*02"
1680752830,GNSS,0,
1680752832,GNSS,0,
1680752834,GNSS,0,"$GNRMC,034706.000,A,2649.289619,N,07551.402598,E,0.00,296.47,060423,,,D,V*04"
1680752836,GNSS,0,
1680752838,GNSS,0,
1680752840,GNSS,0,"$GNRMC,034707.000,A,2649.288955,N,07551.401977,E,0.00,296.47,060423,,,D,V*0D"
1680752842,GNSS,0,
1680752844,GNSS,0,
1680752846,GNSS,0,"$GNRMC,034708.000,A,2649.288230,N,07551.401544,E,0.00,296.47,060423,,,D,V*06"
1680752848,GNSS,0,
1680752850,GNSS,0,
1680752852,GNSS,0,"$GNRMC,034724.000,A,2649.286661,N,07551.397844,E,0.00,296.47,060423,,,D,V*03"
1680752854,GNSS,0,
1680752856,GNSS,0,"$GNRMC,034725.000,A,2649.286221,N,07551.397719,E,0.00,296.47,060423,,,D,V*"
1680752858,GNSS,0,
1680752860,GNSS,0,
1680752862,GNSS,0,"$GNRMC,034726.000,A,2649.286061,N,07551.397858,E,0.00,296.47,060423,,,D,V*0A"
1680752864,GNSS,0,
1680752866,GNSS,0,
1680752868,GNSS,0,
1680752870,GNSS,0,"$GNRMC,034742.000,A,2649.286902,N,07551.402500,E,0.00,296.47,060423,,,D,V*0F"
1680752872,GNSS,0,
1680752874,GNSS,0,"$GNRMC,034743.000,A,2649.287310,N,07551.402455,E,0.00,296.47,060423,,,D,V*07"
1680752876,GNSS,0,
1680752878,GNSS,0,
1680752880,GNSS,0,"$GNRMC,034744.000,A,2649.286918,N,07551.402667,E,0.00,296.47,060423,,,D,V*00"
1680752882,GNSS,0,
1680752884,GNSS,0,
1680752886,GNSS,0,
1680752888,GNSS,0,"$GNRMC,034800.000,A,2649.288708,N,07551.403618,E,0.00,296.47,060423,,,D,V*07"
1680752890,GNSS,0,
1680752892,GNSS,0,"$GNRMC,034801.000,A,2649.288708,N,07551.403618,E,0.00,296.47,060423,,,D,V*"
1680752894,GNSS,0,
1680752896,GNSS,0,
1680752898,GNSS,0,"$GNRMC,034802.000,A,2649.288708,N,07551.403618,E,0.00,296.47,060423,,,D,V*05"
1680752900,GNSS,0,
1680752902,GNSS,0,
1680752904,GNSS,0,
1680752906,GNSS,0,"$GNRMC,034818.000,A,2649.288733,N,07551.404238,E,0.00,296.47,060423,,,D,V*07"
1680752908,GNSS,0,
1680752910,GNSS,0,"$GNRMC,034819.000,A,2649.288733,N,07551.404238,E,0.00,296.47,060423,,,D,V*06"
1680752912,GNSS,0,
1680752914,GNSS,0,
1680752916,GNSS,0,"$GNRMC,034820.000,A,2649.288733,N,07551.404238,E,0.00,296.47,060423,,,D,V*0C"
1680752918,GNSS,0,
1680752920,GNSS,0,
1680752922,GNSS,0,"$GNRMC,034821.000,A,2649.288733,N,07551.404238,E,0.00,296.47,060423,,,D,V*0D"
1680752924,GNSS,0,
1680752926,GNSS,0,"$GNRMC,034837.000,A,2649.289375,N,07551.400831,E,0.00,296.47,060423,,,D,V*0A"
1680752928,GNSS,0,
1680752930,GNSS,0,
1680752932,GNSS,0,"$GNRMC,034838.000,A,2649.289252,N,07551.400706,E,0.00,296.47,060423,,,D,V*0A"
1680752934,GNSS,0,
1680752936,GNSS,0,"$GNRMC,034839.000,A,2649.289460,N,07551.400567,E,0.00,296.47,060423,,,D,V*09"
1680752938,GNSS,0,
1680752940,GNSS,0,
1680752942,GNSS,0,
1680752944,GNSS,0,
1680752946,GNSS,0,"$GNRMC,034856.000,A,2649.286671,N,07551.397561,E,0.00,296.47,060423,,,D,V*02"
1680752948,GNSS,0,
1680752950,GNSS,0,
1680752952,GNSS,0,"$GNRMC,034857.000,A,2649.286903,N,07551.397916,E,0.00,296.47,060423,,,D,V*05"
1680752954,GNSS,0,
1680752956,GNSS,0,"$GNRMC,034858.000,A,2649.287059,N,07551.397556,E,0.00,296.47,060423,,"
1680752958,GNSS,0,
1680752960,GNSS,0,
1680752962,GNSS,0,"$GNRMC,034914.000,A,2649.287359,N,07551.397678,E,0.00,296.47,060423,,,D,V*00"
1680752964,GNSS,0,
1680752966,GNSS,0,"$GNRMC,034915.000,A,2649.287359,N,07551.397678,E,0.00,296.47,060423,,,D,V*01"
1680752968,GNSS,0,
1680752970,GNSS,0,
1680752972,GNSS,0,"$GNRMC,034916.000,A,2649.287359,N,07551.397678,E,0.00,296.47,060423,,,D,V*02"
1680752974,GNSS,0,
1680752976,GNSS,0,"$GNRMC,034917.000,A,2649"
1680752978,GNSS,0,
1680752980,GNSS,0,"$GNRMC,034933.000,A,2649.293671,N,07551.402343,E,0.00,296.47,060"
1680752982,GNSS,0,
1680752984,GNSS,0,
1680752986,GNSS,0,"$GNRMC,034934.000,A,2649.293601,N,07551.402097,E,0.00,296.47,060423,,,D,V*03"
1680752988,GNSS,0,
1680752990,GNSS,0,
1680752992,GNSS,0,"$GNRMC,034935.000,A,2649.293961,N,07551.402081,E,0.00,296.47,060423,,,D,V*0C"
1680752994,GNSS,0,
1680752996,GNSS,0,"$GNRMC,034936.000,A,2649.293953,N,07551.402022,E,0.00,296.47,060423,,,D,V*07"
1680752998,GNSS,0,
1680753000,GNSS,0,"$GNRMC,034952.000,A,2649.293158,N,07551.403176,E,0.00,296.47,060423"
1680753002,GNSS,0,
1680753004,GNSS,0,
1680753006,GNSS,0,"$GNRMC,034953.000,A,2649.293158,N,07551.403176,E,0.00,296.47,060423,,,D,V*06"
1680753008,GNSS,0,
1680753010,GNSS,0,
1680753012,GNSS,0,"$GNRMC,034954.000,A,2649.293158,N,07551.403176,E,0.00,296.47,060423,,,D,V*01"
1680753014,GNSS,0,
1680753016,GNSS,0,
1680753018,GNSS,0,"$GNRMC,035010.000,A,2649.294192,N,07551.402411,E,0.00,296.47,060423,,,D,V*0D"
1680753020,GNSS,0,
1680753022,GNSS,0,"$GNRMC,035011.000,A,2649.294829,N,07551.402307,E,0.00,296.47,060423,,,D,V*05"
1680753024,GNSS,0,
1680753026,GNSS,0,
1680753028,GNSS,0,"$GNRMC,035012.000,A,2649.295284,N,07551.401966,E,0.00,296.47,060423,,,D,V*04"
1680753030,GNSS,0,
1680753032,GNSS,0,
1680753034,GNSS,0,
1680753036,GNSS,0,
1680753038,GNSS,0,"$GNRMC,035029.000,A,2649.297817,N,07551.399205,E,0.00,296.47,060423,,,D,V*06"
1680753040,GNSS,0,
1680753042,GNSS,0,"$GNRMC,035030"
1680753044,GNSS,0,
1680753046,GNSS,0,
1680753048,GNSS,0,"$GNRMC,035031.000,A,2649.297151,N,07551.399459,E,0.00,296.47,060423,,,D,V*0B"
1680753050,GNSS,0,
1680753052,GNSS,0,
1680753054,GNSS,0,
1680753056,GNSS,0,
1680753058,GNSS,0,"$GNRMC,035048.000,A,2649.296973,N,07551.399978,E,0.00,296.47,060423,,,D,V*02"
1680753060,GNSS,0,
1680753062,GNSS,0,
1680753064,GNSS,0,"$GNRMC,035049.000,A,2649.296973,N,07551.399978,E,0.00,296.47,060423,,,D,V*03"
1680753066,GNSS,0,
1680753068,GNSS,0,"$GNRMC,035050.000,A,2649.296973,N,07551.399978,"
1680753070,GNSS,0,
1680753072,GNSS,0,
1680753074,GNSS,0,"$GNRMC,035106.000,A,2649.295400,N,07551.401064,E,0.00,296.47,060423,,,D,V*01"
1680753076,GNSS,0,
1680753078,GNSS,0,"$GNRMC,035107.000,A,2649.295357,N,07551.400748,E,0.00,296.47,060423,,,D,V*0D"
1680753080,GNSS,0,
1680753082,GNSS,0,
1680753084,GNSS,0,"$GNRMC,035108.000,A,2649.295523,N,07551.400415,E,0.00,296.47,060423,,,D,V*0C"
1680753086,GNSS,0,
1680753088,GNSS,0,"$GNRMC,035"
1680753090,GNSS,0,
1680753092,GNSS,0,
1680753094,GNSS,0,"$GNRMC,035125.000,A,2649.295711,N,07551.400358,E,0.00,296.47,060423,,,D,V*0E"
1680753096,GNSS,0,
1680753098,GNSS,0,"$GNRMC,035126.000,A,2649.295839,N,07551.399803,E,0.00,296.47,060423,,,D,V*0A"
1680753100,GNSS,0,
1680753102,GNSS,0,
1680753104,GNSS,0,"$GNRMC,035127.000,A,2649.295501,N,07551.400028,E,0.00,296.47,060423,,,D,V*0B"
1680753106,GNSS,0,
1680753108,GNSS,0,
1680753110,GNSS,0,
1680753112,GNSS,0,
1680753114,GNSS,0,"$GNRMC,035144.000,A,2649.295544,N,07551.398920,E,0.00,296.47,060423,,,D,V*08"
1680753116,GNSS,0,
1680753118,GNSS,0,"$GNRMC,035145.000,A,2649.295378,N,07551.3988"
1680753120,GNSS,0,
1680753122,GNSS,0,
1680753124,GNSS,0,"$GNRMC,035146.000,A,2649.295298,N,07551.398825,E,0.00,296.47,060423,,,D,V*08"
1680753126,GNSS,0,
1680753128,GNSS,0,
1680753130,GNSS,0,"$GNRMC,035202.000,A,2649.293871,N,07551.400332,E,0.00,296.47,060423,,,D,V*0B"
1680753132,GNSS,0,
1680753134,GNSS,0,"$GNRMC,035203.000,A,2649.293757,N,07551.400301,E,0.00,296.47,060423,,,D,V*01"
1680753136,GNSS,0,
1680753138,GNSS,0,
1680753140,GNSS,0,"$GNRMC,035204.000,A,2649.293681,N,07551.399952,E,0.00,296.47,060423,,,D,V*07"
1680753142,GNSS,0,
1680753144,GNSS,0,
1680753146,GNSS,0,"$GNRMC,035205.000,A,2649.293601,N,07551.400033,E,0.00,296.47,060423,,,D,V*07"
1680753148,GNSS,0,
1680753150,GNSS,0,"$GNRMC,035221.000,A,2649.293601,N,07551.400033,E,0.00,296.47,060423,,,D,V*01"
1680753152,GNSS,0,
1680753154,GNSS,0,
1680753156,GNSS,0,"$GNRMC,035222.000,A,2649.293601,N,07551.400033,E,0.00,296.47,060423,,,D,V*02"
1680753158,GNSS,0,
1680753160,GNSS,0,"$GNRMC,035223.000,A,2649.293601,N,07551.4000"
1680753162,GNSS,0,
1680753164,GNSS,0,
1680753166,GNSS,0,"$GNRMC,035239.000,A,2649.292809,N,07551.397490,E,0.00,296.47,060423,,,D,V*0B"
1680753168,GNSS,0,
1680753170,GNSS,0,"$GNRMC,035240.000,A,2"
1680753172,GNSS,0,
1680753174,GNSS,0,
1680753176,GNSS,0,"$GNRMC,035241.000,A,2649.292809,N,07551.397490,E,0.00,296.47,060423,,,D,V*04"
1680753179,GNSS,0,
1680753181,GNSS,0,
1680753183,GNSS,0,"$GNRMC,035242.000,A,2649.292809,N,07551.397490,E,0.00,296.47,060423,,,D,V*07"
1680753185,GNSS,0,
1680753187,GNSS,0,"$GNRMC,035258.000,A,2649.292082,N,07551.401074,E,0.00,296.47,060423,,,D,V*01"
1680753189,GNSS,0,
1680753191,GNSS,0,"$GNRMC,035259.000,A,2649.292082,N,07551.401"
1680753193,GNSS,0,
1680753195,GNSS,0,
1680753197,GNSS,0,"$GNRMC,035300.000,A,2649.292082,N,07551.401074,E,0.00,296.47,060423,,,D,V*0D"
1680753199,GNSS,0,
1680753201,GNSS,0,
1680753203,GNSS,0,
1680753205,GNSS,0,"$GNRMC,035317.000,A,2649.292082,N,0"
1680753207,GNSS,0,
1680753209,GNSS,0,
1680753211,GNSS,0,"$GNRMC,035318.000,A,2649.292082,N,07551.401074,E,0.00,296.47,060423,,,D,V*04"
1680753213,GNSS,0,
1680753215,GNSS,0,
1680753217,GNSS,0,"$GNRMC,035319.000,A,2649.292082,N,07551.401074,E,0.00,296.47,060423,,,D,V*05"
1680753219,GNSS,0,
1680753221,GNSS,0,
1680753223,GNSS,0,"$GNRMC,035335.000,A,2649.291345,N,07551.400446,E,0.00,296.47,060423,,,D,V*04"
1680753225,GNSS,0,
